"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000105265",1154.9121306622,-8.40079743987624,0.403316539117295,-20.8292907061594,2.34914151614425e-96,3.0558975208585e-94
"ENSMUSG00000085723",711.827803009457,6.69894620092959,0.321738417962877,20.821095109949,2.78742036932923e-96,3.60885069428133e-94
"ENSMUSG00000020429",991.68172178904,9.65756234846733,0.464244034613669,20.8027710178421,4.08512688585377e-96,5.26403284281855e-94
"ENSMUSG00000070780",998.322445465432,1.94146065402079,0.0933401018648605,20.7998557450866,4.34112616501814e-96,5.56764716319087e-94
"ENSMUSG00000028278",1524.29825983481,-2.014379117222,0.0968492571158679,-20.7991178993975,4.40841812483217e-96,5.62753113711053e-94
"ENSMUSG00000038843",1959.19646702371,4.09075486879059,0.197187510892045,20.7455069049996,1.34598248194485e-95,1.71021160194277e-93
"ENSMUSG00000018001",4090.158554183,1.66468301867455,0.0802456342099396,20.7448421968899,1.36471497371988e-95,1.72598535426295e-93
"ENSMUSG00000027238",878.039443861713,-5.14646503607746,0.248126470425833,-20.7412978842811,1.46907889627938e-95,1.84941462159263e-93
"ENSMUSG00000031073",940.862198660681,-9.10426107552141,0.439843596033064,-20.6988601349035,3.54659446726647e-95,4.44430585581585e-93
"ENSMUSG00000032028",4391.13259894724,8.22362477606067,0.397554027530279,20.6855526710375,4.67387630994559e-95,5.83018050388555e-93
"ENSMUSG00000013539",2623.25841186266,1.85739858078216,0.0899336204733686,20.6529946309921,9.17523230448667e-95,1.13931361860894e-92
"ENSMUSG00000009633",413.77159930432,2.78727922315796,0.135197198258069,20.6163978179304,1.95590316421866e-94,2.41770871674775e-92
"ENSMUSG00000074063",447.053891537765,7.42015609979814,0.360616575460943,20.5763034888611,4.47535878812705e-94,5.50711042225472e-92
"ENSMUSG00000024570",2071.05189238849,1.7776696619973,0.0864824352170699,20.5552683332213,6.90474650688272e-94,8.45846928587543e-92
"ENSMUSG00000023942",6588.16071308916,3.11194675978177,0.151547808800354,20.5344226644766,1.06067438275857e-93,1.29354923161601e-91
"ENSMUSG00000029026",368.400051739484,-6.23261644517007,0.304241821805247,-20.4857320673018,2.88612756639945e-93,3.50414368261778e-91
"ENSMUSG00000038224",11212.1961594844,14.3351257867784,0.701246769078624,20.4423412967927,7.02852111827824e-93,8.49580265084623e-91
"ENSMUSG00000053310",722.622022373787,3.86199290736404,0.18900353432497,20.4334427986081,8.43404249422924e-93,1.01498314034077e-90
"ENSMUSG00000041020",340.605042953441,-4.69105186671381,0.229905730982161,-20.4042406714855,1.53324758335911e-92,1.8370726965879e-90
"ENSMUSG00000040701",1363.66059236711,2.35774405238439,0.115818781116044,20.3571823987862,4.00990338210691e-92,4.78351705643654e-90
"ENSMUSG00000045095",2586.00782453097,-2.60530030873676,0.128111300425563,-20.3362256107183,6.14841163753638e-92,7.30270909192256e-90
"ENSMUSG00000022788",1281.08776715635,-3.04906867261836,0.150038586882491,-20.3218967598406,8.23330356637707e-92,9.73668341239346e-90
"ENSMUSG00000036834",999.282895008864,-5.10530240460669,0.251224844372271,-20.3216462024812,8.27543410283183e-92,9.74432365608447e-90
"ENSMUSG00000055639",1159.00823977482,-5.2718050415852,0.259503466118075,-20.3149696628195,9.48085396093489e-92,1.11157926396918e-89
"ENSMUSG00000020788",1456.87009663188,5.26836112857026,0.259824888067374,20.2765838475187,2.07019226540648e-91,2.41681676522966e-89
"ENSMUSG00000037295",1730.63220981995,2.86589971992154,0.141350689146871,20.2751025638347,2.13346723457128e-91,2.48008757080929e-89
"ENSMUSG00000025630",6064.78547634612,2.55941132489555,0.126296456606038,20.2651079347319,2.61386861206155e-91,3.02566367560582e-89
"ENSMUSG00000017344",5327.52708825542,3.33359155350096,0.165209621883549,20.1779503850612,1.52958201456873e-90,1.76308529426113e-88
"ENSMUSG00000027459",1768.86957763149,-1.96963623646095,0.0976235413703557,-20.1758326814709,1.59652218341438e-90,1.83251231119807e-88
"ENSMUSG00000044254",4572.86017194291,4.94284725643367,0.245541367611331,20.1304053346226,3.99711759675904e-90,4.56875558611981e-88
"ENSMUSG00000043391",2393.77352017211,-2.77002090546567,0.137606048910921,-20.1300809622028,4.02336747111442e-90,4.57959802399599e-88
"ENSMUSG00000024968",2126.60552635827,-3.12739819772388,0.155732605380565,-20.0818459954577,1.06367716887277e-89,1.20570675930566e-87
"ENSMUSG00000024981",4428.62567421192,3.23375976517382,0.161047167211845,20.0795817843854,1.1132805532744e-89,1.25671893199794e-87
"ENSMUSG00000021743",1071.62657871287,-8.23465903692365,0.410308468194503,-20.0694347673567,1.36548609256692e-89,1.53507609369313e-87
"ENSMUSG00000002699",627.050867892189,3.73668661232382,0.186303184296948,20.0570195642385,1.75280135851741e-89,1.96241916032699e-87
"ENSMUSG00000040856",16352.0341297891,2.75511341316803,0.137451533104429,20.0442537885324,2.2655346125958e-89,2.52611732844457e-87
"ENSMUSG00000031583",2469.27304113886,2.26868926497368,0.113189187735914,20.043339035764,2.30756139711611e-89,2.56251879050479e-87
"ENSMUSG00000034875",2744.40176067623,1.94085062995697,0.0968883719661064,20.0318220914675,2.90820174474163e-89,3.21644758149198e-87
"ENSMUSG00000033854",995.250136645924,-8.95895575882169,0.447279799085648,-20.0298689481082,3.02452807982851e-89,3.33161524535304e-87
"ENSMUSG00000032537",1010.42651241814,-4.83712370113094,0.241713263259457,-20.0118257306333,4.34442039994765e-89,4.76630026047269e-87
"ENSMUSG00000054752",1731.06464738233,-4.15404116642933,0.207817293595081,-19.9889099437664,6.87819753749487e-89,7.5159440131714e-87
"ENSMUSG00000040269",2208.29084886932,1.81805181655352,0.0911013167538928,19.9563725457989,1.31949666158068e-88,1.43609600801039e-86
"ENSMUSG00000030895",1721.95950557178,9.48152722973835,0.475157047336848,19.9545124772541,1.36952174346243e-88,1.48462678523439e-86
"ENSMUSG00000062585",308.766750251244,5.08341899725089,0.254858803560665,19.946020801439,1.62303250008353e-88,1.75249019119691e-86
"ENSMUSG00000015575",3219.71115186655,1.77463385305925,0.0890593999931707,19.9264070181849,2.40199544906746e-88,2.58337447549704e-86
"ENSMUSG00000028382",6587.64647397045,1.99450818685385,0.100141114944481,19.916976038859,2.89982948315642e-88,3.10657026748498e-86
"ENSMUSG00000026177",310.381692136916,3.50477913796045,0.176404157491202,19.86789420275,7.71729739178934e-88,8.23520039644146e-86
"ENSMUSG00000039853",171.464968978574,4.28920302922496,0.216030248631234,19.8546409884788,1.00478010287174e-87,1.0680382432004e-85
"ENSMUSG00000022372",918.552612542326,4.23557266087537,0.213809282705972,19.810050374193,2.43840047221946e-87,2.58186915116633e-85
"ENSMUSG00000031217",4163.20510492271,-2.3485935649782,0.118753844853449,-19.776989687168,4.69919637463994e-87,4.95647284024764e-85
"ENSMUSG00000025196",1356.74649159056,10.5912236687924,0.537060036399177,19.7207443320551,1.43106949808733e-86,1.50361371341345e-84
"ENSMUSG00000034701",828.442810870492,-8.42000377967096,0.427053986683748,-19.7164856018692,1.55677006621855e-86,1.62941933597541e-84
"ENSMUSG00000009376",704.880451415518,3.65931142223412,0.185779326758587,19.6970862478647,2.2839160038481e-86,2.38137470966116e-84
"ENSMUSG00000035004",294.858319350686,3.24450492859916,0.164804617412047,19.686978311337,2.78834439959222e-86,2.89627347178936e-84
"ENSMUSG00000026347",518.753952772221,-3.78512100927696,0.192410526635376,-19.6721098136688,3.73895046577876e-86,3.86896397061152e-84
"ENSMUSG00000018398",3443.88846122722,1.47537626950645,0.0749998002480574,19.671735986319,3.76661890488128e-86,3.88288661296403e-84
"ENSMUSG00000039154",984.755129191665,-5.0023331180889,0.255659099420987,-19.566419225516,2.98963384976009e-85,3.07033148525361e-83
"ENSMUSG00000027360",282.309430647292,3.95004165390244,0.202198603422927,19.5354546818524,5.48552261850502e-85,5.61249089484345e-83
"ENSMUSG00000029195",554.213404691789,8.4924297137504,0.435018872045596,19.5219799863309,7.14163907658917e-85,7.27967523486056e-83
"ENSMUSG00000022040",355.381829482128,3.49136656995852,0.179091465405632,19.4948796808981,1.21339665444866e-84,1.23225166565906e-82
"ENSMUSG00000032456",1204.12957225389,4.19520152502551,0.215493739238046,19.4678580447819,2.05694500595746e-84,2.08117124713874e-82
"ENSMUSG00000010609",825.621142784569,2.8055863656508,0.144117534639144,19.4673491513417,2.07747832685583e-84,2.09419014513091e-82
"ENSMUSG00000026727",3790.90514787284,1.5706122740586,0.0808628733082004,19.4231568803198,4.91723063818368e-84,4.93856274168757e-82
"ENSMUSG00000031445",737.450464551465,4.73868230669239,0.244099823036108,19.4128871039428,6.00558786690196e-84,6.00954759516585e-82
"ENSMUSG00000022708",2945.45150657868,-3.48262389306142,0.179451279605886,-19.407071940139,6.72519273254287e-84,6.70506624334329e-82
"ENSMUSG00000030117",343.965521515249,7.51445562941448,0.387384978762184,19.3979014194756,8.03865401067085e-84,7.98545273685477e-82
"ENSMUSG00000020135",5675.85013312045,-7.0645522581636,0.364555881990988,-19.3785167299488,1.17175842319521e-83,1.15978610887126e-81
"ENSMUSG00000030747",2227.34042298163,3.43517620982785,0.177464286910312,19.3570000456709,1.77951453992809e-83,1.75497394230165e-81
"ENSMUSG00000015094",1902.55049420123,-3.86971328689043,0.200192596667464,-19.3299520127527,3.00697472847816e-83,2.95483941124339e-81
"ENSMUSG00000031845",392.225059924139,6.81876952297294,0.352963960971315,19.3185998485752,3.74675901593617e-83,3.66860081710912e-81
"ENSMUSG00000029102",1055.22753312965,7.35318585723704,0.381606388576681,19.2690323782655,9.77465027086065e-83,9.53656771783468e-81
"ENSMUSG00000031170",2357.25167723203,4.83454428394315,0.250915426005675,19.2676247965472,1.00441134609429e-82,9.76459400448539e-81
"ENSMUSG00000048938",685.232899017978,9.11371993007047,0.473321518896689,19.2548184821906,1.28624644258835e-82,1.24601703257548e-80
"ENSMUSG00000034738",416.579490054313,4.94916394787386,0.257117595404348,19.248639674351,1.44918338669503e-82,1.39454137835253e-80
"ENSMUSG00000010505",1749.31325444974,-9.04167329186154,0.469731024730123,-19.2486184983338,1.44977579417278e-82,1.39454137835253e-80
"ENSMUSG00000043323",1549.32612769479,-1.50142591175626,0.0780427227116824,-19.238512696476,1.76191790467259e-82,1.68884467788933e-80
"ENSMUSG00000029446",2587.93557770312,1.7950948206962,0.0933794936764385,19.223651253842,2.34661347578572e-82,2.24142611648651e-80
"ENSMUSG00000020741",5342.96024804567,2.18608881826027,0.113773714035948,19.2143575234747,2.80687129705854e-82,2.67171115306778e-80
"ENSMUSG00000112117",829.335168478126,-9.03104076507433,0.470029947877915,-19.2137560720281,2.83958496731953e-82,2.69346465754288e-80
"ENSMUSG00000026956",434.076257609113,2.53214976507459,0.131799663053976,19.2121110661535,2.93101404558729e-82,2.77056891686344e-80
"ENSMUSG00000041132",316.279545548908,2.29192829970412,0.119439827885226,19.1889785868288,4.57544056990222e-82,4.31006501684789e-80
"ENSMUSG00000022952",1054.80624208726,3.35423545136362,0.174947891008225,19.1727687143477,6.24926016192668e-82,5.86657350871179e-80
"ENSMUSG00000002227",1883.96037380715,1.82806155711116,0.095424453923775,19.1571602659777,8.43515837772216e-82,7.89149508776075e-80
"ENSMUSG00000022747",1580.71250829282,3.5160350454974,0.183654916030373,19.1447913374446,1.06966213758757e-81,9.97304787529601e-80
"ENSMUSG00000030500",1217.77157362571,-9.58347921957458,0.500964940955638,-19.1300397215286,1.41965987142936e-81,1.31912477441181e-79
"ENSMUSG00000039963",749.608571810074,-2.9509504880972,0.154271348013305,-19.1283120689573,1.46749330968735e-81,1.35894855030641e-79
"ENSMUSG00000020919",3435.31518548722,1.89320144002543,0.099049130557235,19.1137613159709,1.93970920972657e-81,1.7901681145713e-79
"ENSMUSG00000055805",297.438902535491,3.31745748802856,0.17396377963268,19.0698172633021,4.49874257713487e-81,4.13793433407981e-79
"ENSMUSG00000046959",780.161090856514,4.10774852268495,0.215489594900809,19.0623984632565,5.18428829351435e-81,4.75249622826258e-79
"ENSMUSG00000040891",881.90940946985,9.80653035371839,0.514613231798604,19.0561177749822,5.84546164844391e-81,5.34067964254818e-79
"ENSMUSG00000050761",762.497333036187,3.50177404120744,0.184018019812376,19.0295170265273,9.71438775875628e-81,8.84592149312347e-79
"ENSMUSG00000050777",840.389141676644,3.44481814883324,0.181402749976115,18.9898893444935,2.06763752625171e-80,1.87653561269582e-78
"ENSMUSG00000021010",1055.63318334348,-3.82549325083974,0.201528901667386,-18.9823554794812,2.38652941881746e-80,2.15878181004157e-78
"ENSMUSG00000075020",221.594543199134,-5.74201546933833,0.303231513426078,-18.9360776011103,5.75264658077794e-80,5.18649502619445e-78
"ENSMUSG00000070527",590.783013693979,-3.18629301801325,0.168306650904239,-18.9314741924616,6.27806445865576e-80,5.64158437110388e-78
"ENSMUSG00000021944",1534.70518741284,10.9734707914537,0.580890723934152,18.8907660930348,1.35859777568695e-79,1.21685816512184e-77
"ENSMUSG00000063450",7508.62737242631,-2.48505337070565,0.131573580578095,-18.8871759800643,1.45419964001753e-79,1.29822960019604e-77
"ENSMUSG00000021215",4583.31437203461,1.6908025485814,0.0895738067755816,18.8760822995671,1.79410577486587e-79,1.59646193999303e-77
"ENSMUSG00000061878",957.694382604623,3.71485330513591,0.197353325010576,18.8233631479826,4.85995608034604e-79,4.31052857801601e-77
"ENSMUSG00000043964",682.049626085265,2.24173318148251,0.119183840838894,18.8090362393402,6.36850371758312e-79,5.63025192740892e-77
"ENSMUSG00000049036",339.453608459106,-3.22686951855265,0.171584109968866,-18.8063423771477,6.70043401919083e-79,5.90459537213726e-77
"ENSMUSG00000039178",1458.22333096282,-1.61972627814658,0.0862598857935575,-18.7772828962817,1.15859177920057e-78,1.01769807794859e-76
"ENSMUSG00000018377",5098.33997309808,-1.5593303778281,0.0831444142293174,-18.7544814920142,1.77944584318584e-78,1.55804171615868e-76
"ENSMUSG00000034918",552.211186821186,7.67533886676912,0.409262630159992,18.7540671958459,1.79336507053735e-78,1.56521236411947e-76
"ENSMUSG00000030507",622.221321030264,-8.76495122478891,0.467806809785219,-18.7362625798737,2.50625282305069e-78,2.1804399560541e-76
"ENSMUSG00000046814",302.61161016839,4.22758584102674,0.226050447063325,18.701957443342,4.7720342251539e-78,4.13848987183347e-76
"ENSMUSG00000015354",651.539147429919,2.38330784664894,0.127502512538983,18.6922422091114,5.72553538013817e-78,4.94968909856375e-76
"ENSMUSG00000035041",565.96754874763,6.50326933941256,0.347944808900452,18.690519798136,5.91340572896269e-78,5.09597532188653e-76
"ENSMUSG00000040258",801.534470009111,-7.14575230520028,0.382462643633083,-18.6835300758303,6.74101815585666e-78,5.7909161629463e-76
"ENSMUSG00000020080",382.652353713288,6.54355812754491,0.350425989235098,18.6731530438939,8.18734072162221e-78,7.01134087251648e-76
"ENSMUSG00000034127",972.40863378785,7.97397316957644,0.427153747622299,18.667688657685,9.06936778396243e-78,7.74240591007143e-76
"ENSMUSG00000035112",703.970619297607,2.2141938059717,0.118724250004235,18.6498866566242,1.26545266981496e-77,1.07693570199392e-75
"ENSMUSG00000042671",872.893938438957,-6.34718514927638,0.340762846209788,-18.6264002072831,1.96290729302978e-77,1.66530128667663e-75
"ENSMUSG00000022438",473.64313089599,2.2801393131688,0.122642451251025,18.5917623947502,3.74662448873511e-77,3.16873955985343e-75
"ENSMUSG00000003420",871.954685276575,2.56268715703057,0.137968500248751,18.5744365736393,5.17453652866393e-77,4.36290089166794e-75
"ENSMUSG00000040612",784.15821200527,-4.44925755757147,0.239630750117193,-18.5671394651794,5.92780218740582e-77,4.98263692786314e-75
"ENSMUSG00000044788",197.133055266551,3.67190231307583,0.197889063498326,18.5553574723289,7.38147250709229e-77,6.18549282051371e-75
"ENSMUSG00000031778",297.552483684994,-3.38867688134065,0.182681505114689,-18.5496439785363,8.2093926401482e-77,6.85823205332013e-75
"ENSMUSG00000040447",779.34458041892,2.38969563635407,0.129244923511118,18.4896673032462,2.5009262207156e-76,2.08293605175331e-74
"ENSMUSG00000030834",330.088599456142,5.78249180121255,0.312810274438813,18.4856197948946,2.6958342493541e-76,2.23844376972205e-74
"ENSMUSG00000001123",1084.10293225248,3.96924537840389,0.214779109255519,18.4805933508261,2.95909178271837e-76,2.44958997940304e-74
"ENSMUSG00000039270",2569.25161118922,-1.99213506829899,0.107827112733321,-18.4752704380201,3.26586682269395e-76,2.69537612877201e-74
"ENSMUSG00000036306",2097.33145451131,-3.08003788910034,0.166819734913623,-18.4632704919183,4.07879432907779e-76,3.35615974342611e-74
"ENSMUSG00000021492",1738.64992053132,11.3550659644004,0.615705497018437,18.4423657404189,6.0055217150569e-76,4.92669195831605e-74
"ENSMUSG00000049577",1515.10612718205,5.08441086535928,0.275779460152602,18.4365103280202,6.69235314731079e-76,5.47370369096516e-74
"ENSMUSG00000048540",1346.13240433053,-8.67460837811917,0.470746648530376,-18.4273396426728,7.92873573196765e-76,6.46558814107141e-74
"ENSMUSG00000064125",934.498347034109,-4.97812715324796,0.271287578110454,-18.3500003498912,3.30110260838991e-75,2.68391431714273e-73
"ENSMUSG00000020134",4324.5435902656,-1.4983487098637,0.0816637646621381,-18.3477790432846,3.43884409870806e-75,2.787606619837e-73
"ENSMUSG00000038119",971.087431849289,-3.22578777489756,0.175929792470046,-18.335653840135,4.2981712202942e-75,3.47388879869814e-73
"ENSMUSG00000032446",696.229537870351,-9.21394817973435,0.502588424427938,-18.3329892450706,4.51401796812475e-75,3.63757943519859e-73
